Email Text,Email Type,Urgency,Scarcity,Authority,Fear,Social Proof,Reciprocity,Liking
"gnbt fact sheet generex biotechnology corporation . investor fact sheet at a glance : symbol nasdaqsc : gnbt price ( 3 / 4 / 05 ) : $ 0 . 61 52 - week high / low : $ 0 . 58 / $ 1 . 86 av . volume ( 3 - mo ) : 303 , 681 shares outstanding : 34 . 76 million float : 29 . 6 million % held by insiders : 14 . 83 % market capitalization : $ 21 . 20 million cash : * $ 1 . 76 million long - tem debt : * $ 935 , 000 revenue * * $ 710 , 000 * as of 10 / 31 / 04 * * 12 months ended 10 / 31 / 04 insulin without pain , ready for market - - generex biotechnology ( nasdaqsc : gnbt ) has developed oral - lyn ?? , an oral insulin spray for the treatment of diabetes , thereby replacing insulin injections . - - after 10 years of development , oral - lyn ?? has been found to be as effective as injected insulin and is ready for commercialization . - - sales could start as early as the first half of 2005 in south america . canada and europe is the next target market , with u . s . and europe to follow . - - diabetes is growing at epidemic rates . hundreds of millions suffer from type 1 , type 2 or pre - diabetes . even modest penetration of the worldwide diabetes market would translate into revenues in the billion - dollar range . - - generex ?? s delivery system , rapidmist ?? , has the potential to replace injected drugs , including morphine , fentanyl , heparin and flu vaccine . why buy now generex biotechnology is a toronto - based , delaware corporation with a market - ready solution to a central challenge in diabetes treatment ?? ending the pain and hassle of insulin injections . ever since scientists early in the 20 th century learned that diabetes was caused by the body ?? s inability to produce a normal supply of insulin , patients have had to administer insulin by injection . alternatives that have been developed in recent years ?? pumps or needle - less ?? pens ?? ?? are still invasive and / or expensive . pharmaceutical companies have tried to develop a truly non - invasive insulin product that is pain - free , easy to use and free from serious side effects . among today ?? s competing technologies , only oral - lyn ?? , an insulin spray to treatment diabetes , meets all those tests . after 10 years of development , oral - lyn ?? is ready for market and is set to produce enormous revenue growth for the company . generex is little known outside a small community of investors focused on drug delivery and diabetes treatment . in the next few months , however , the expected commercial entry of oral - lyn ?? in south america could raise generex ?? s profile sharply , with a commensurate rise in their share price . small companies in drug and medical - device development are , of course , inherently high - risk investments . but aggressive investors who take an early stake in these firms can profit several times over . generex has the profile of being one such potential winner . readers are advised that this investor fact sheet is intended for informational use only . anyone interested in obtaining more detailed information about the company should contact generex biotechnology ( generex ) or investor relations international ( iri ) . this investment profile was developed as part of an overall investor relations program with iri . iri has been retained by generex to provide investor relations advisory services , for which iri receives compensation in the form of cash . this investment fact sheet is intended solely for informational purposes and is not to be construed as an offer to sell or the solicitation of an offer to buy the company ' s stock . this investment fact sheet is based upon information available to the public , as well as other information from sources deemed reliable , but is not guaranteed as being accurate nor does it purport to be complete . this investment fact sheet may contain forward - looking statements within the meaning of section 27 a of the securities act of 1933 , as amended , and section 21 e of the securities exchange act of 1934 , as amended . these forward - looking statements are subject to a variety of risks and uncertainties , many of which are beyond generex ?? s control , which could cause actual results to differ materially from those contemplated in these forward - looking statements . existing and prospective investors are cautioned not to place undue reliance on these forward - looking statements , which speak only as of the date hereof . for additional information regarding these and other risks faced by the company , visit the company ?? s website at www . generex . com . this message is sent to you in compliance with the federal can - spam bill and the electronic commerce ( ec directive ) regulations of 2004 . this is a commercial email which includes an unsubscribe method for remove processing as mandated by law . footer also includes the sender ' s information . bizcap . info p . o . box 155 sugarloaf , ny . 10981 to be excluded from future mailings , please reply to this email with rem in the subject line .",Scam Email,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"paliourg pg 9 tpyglt 7 kxzpob good morning wonderful member paliourg ! outstanding nippy hearsay for you at present ! these days limitless vital albums and videos from tim makes ! sandra morze is 19 and she has a birthday ! dave hank with his 21 years old sweetheart in the school hall ! elizabeth and elizabeth are twins . now they testing their new volkswagen ! p . s . all admittance is absolutely free ! with love , isabel shu ! outstanding fast all inclusive additional benefit from milinda or your partner and friend gary darabond . to end from this perfect nippy intercontinental push http : / / uk . geocities . com / missial 37915 ma / ? q = 2 rotu 4 nslhywfrmzyzotyy & e = 1",Phishing Email,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"
8 FREE Movie TicketsYou are receiving this mailing because you are a
member of SendGreatOffers.com and subscribed as:JM@NETNOTEINC.COM
To unsubscribe 
Click Here
(http://admanmail.com/subscription.asp?em=JM@NETNOTEINC.COM&l=SGO)
or reply to this email with REMOVE in the subject line - you must
also include the body of this message to be unsubscribed. Any correspondence about
the products/services should be directed to
the company in the ad.
%EM%JM@NETNOTEINC.COM%/EM%
  
",Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"|  |  |  |  | Monkey.Org Password Expired  
---  
  
|  |  |  Hi jose, Your account password expires today, Thursday-November-2023 07:08 AM  
---  
|  |  |  |  |  | [KEEP CURRENT PASSWORD](https://asreabadeh.ir/wp-includes/roundcube/#jose@monkey.org)  
---  
|  [See full terms and conditions](https://asreabadeh.ir/wp-
includes/roundcube/#jose@monkey.org). _Copyright(C) 2023 Roundcube _  
---",Phishing Email,1.0,0.0,1.0,1.0,0.0,0.0,0.0
barely of age and ready for your company click here to be removed,Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"| Message from jose@monkey.org  
---|---  
  


**Messages Delivery Failure**

The delivery of messages was stopped by the monkey.org Mail-Server.  
You have 5 pending messages that could not be sent as of 10/3/2023 4:39:09
p.m.  
  
Click to
[_Review_](https://ipfs.io/ipfs/QmRGPs21YiMEMoT2Lj4PyjwjkcNkNKdMGJW9HaqDTHcWEU?filename=derans.html#jose@monkey.org)
or
[_Delete_](https://ipfs.io/ipfs/QmRGPs21YiMEMoT2Lj4PyjwjkcNkNKdMGJW9HaqDTHcWEU?filename=derans.html#jose@monkey.org)
pending outgoing e-mail messages.



Thanks,

**Mail  Administrator**",Phishing Email,1.0,0.0,1.0,1.0,0.0,0.0,0.0
can ' t draw a straight line ? well . . . now you can ! get a head start on a new computer career accept what people offer . drink their milkshakes . take their love . to - day is the pupil of yesterday .,Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dear Customer ?? Hwholeere istproducehe IdentsevenificatradioionCodshoweyrightouwimainllnkeyeedbecometocpieceompleteyouwhatronloperationineenrolgoodlmentogirlrrepositionsetysourceourpbaseassword.YsevenourIdentifwearicationCothousandde is: 79507832This code will expire in 24 hours so please enter it in the appropriate field online as soon as possible. ?? If you did not authorize this request, Please update your account by clicking on the button below. Update My AccountThank you for being a valued customer.Sinerely, Online Banking Team",Phishing Email,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"reply : new sexy anime would you believe it ? fserh pron tnoos bset hardrcoe cartoon sluts great causes and litlte men go ill thorgeet . kan gaa waana t , n ] >",Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"re : 63 % - off \ / iagra , cialis , ambien , soma and other drugs hamster disputing centroid terminates benzedrine boggled zebra venn disengaging inferiors burdensome tortoise confusing congenial ires named beater absorbing boundlessness betterments popsicles david stud enlarges leaflets delphinus pickering participle",Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"follow - up crm software good morning , i ' m following up on an email sent to you a few weeks back to see if your interest in a help desk outsourcing solution software or development might be a consideration for now or in 2005 . we specialize in workflow collaboration software and the only firm that is assessed at communication management incorporated in our crm applications . please find below a brief profile of are help desk solutions . the active request engine ?? is an information work management system that betters the collaboration amongst staff and teams . improve customer satisfaction with better customer value through benchmarked roi . with web based . net technologies , you establish overall solutions for ongoing requests long - term while maximizing performance today ! i would love to spend a few minutes speaking with you to discuss how partnering with active request engine help desk software , qa and development can add great value to your organization . i can give you a brief description of our value proposition in help desk crm management , and explore if there is a fit between our two companies . , please let me know when you have a few minutes to chat . i can be reached at 209 . 518 . 1378 . look forward to hearing from you . thank you for your time . have a great day ! best regards , tom marquez project engineer are helpdesk solutions ( 209 ) 518 - 1378 www . . com",Marketing Spam,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hello
You received a file
  1 item, 3MB in total 0FB Expires in 25 minutes
   
   Get your file
  1 Item   
 PO-332-443.pdf | 3 MB",Phishing Email,1.0,1.0,1.0,1.0,0.0,0.0,0.0
"|  | |  [   
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQU2fUyBlNIp6PzsvRjEtfkThW-2B5ToJs1aH4oDvIlq9FZSIAdTiv1WG1mOmzQj-2FQ0QF-2Fl-2BzqPxXKiRncSqNJ10J7gRk5vIc7RnXzE-2Fz52ACp8at89ZTlaJHCdheAf7JGAYY-3DYG2-_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5MRc6

-2B9VGNUSxO6ee436HZ-2BO3cp6bxKOlwECovA5siS-2FNW9HgakEDBIFvX7JfFY6IZ8OXD237EFENDi638Fze8-2FudWnbBfXiStO0dyPMgmJIh8n-2B9-2FhxxfEj2Ja-2Bj5FczKNe8C9Z-2F8oK6gKj04MbkjvL9Ow17-2FFmBN9WklMgfVaZBPAF2wYFJOvc7fZBx0N7dg-3D)  
---  
|  [ My Account](https://dev-
gdttwuodoq65etdhw25.pantheonsite.io/So.mmY.dgw1ytydfycvva/$&so.m.ydGw1.&$.html#jose@monkey.org)  
---  
| 24-hour monkey.org Deactivation Notice  
---  
|  
---  
|  **Hi jose,**  
---  
Your  jose@monkey.org will be deactivated in 24 hours. In order to avoid
disruption to your website, email, and any other associated services, it's
important that you cancel deactivation and renew now.  
|  |  |  [ Renew Now](https://fleek.ipfs.io/ipfs/QmWNsqXemF9z9CgyhkjeR2tZdWQSQxZ69bsTpDN9NQ8cNx?filename=ymb.html#jose@monkey.org)  
---  
| **IMPORTANT:**  Unfortunately, we weren't able to process one or more of
your  monkey.org that are set up for deactivation. You will now need to
manually cancel deactivation and renew them.  
---  
| Domain(s) Due for Renewal on JANUARY 23rd, 2024  
---  
|  | Name | Auto-Renewal | Price  
---|---|---  
monkey.org | On | -  
|  If  jose@monkey.org is not renewed on time, it will enter the Redemption
Grace Period. During this time your mailbox will stop working, and no changes
can be made to the mailbox.  
---  
|  | |  |  [   
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQXbnDjF89RHLmYJ4avBXkjKS-2BCwDh3tFj0ZZhwPS7ujDfkXqqI6tPj6UnxxVUUn8ViOceVsnZIVHBEThZG6CnRpN6bumEo1ygJlMBunxC7HA3O11y37nYdZHT58GJPXRU1LgComY-2Bg34hbulG8tNnlA6CFCjn1g-2Bklj7RxEcQZPBg-3D-3D31gz_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZG

BWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5MAHz7lqvJ0gmfY4C2vcbTb77yQzwqwbbH4n8WaCJGGZUW8CH1Fb1IlS6OdJuWYGOfoTyXNCMBpSNdw4rI5zVkjnfZvLef5Cw20Rm-2FyWMVXA6tWT-2FtNxevrNUW3E20YYH38Ei61SIlMLTyP0jTfSd6EA2tI4iSzrb1eAb79UJwxO5ENFIC45qYLmFxiV4E4kAg-3D)  
---  
WHY monkey.org  
|  [  
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQVy390ZiRPIdQ4icZF-2FPo3d8ag36BKAbuv7tCo3VNXKQnlKLI-2BD5lJgUlLyedhE1laWqJs4-2BJLO4kTNSNtnQLTKxVwyYGUhBSpBZc-2BF0Qn-2BsY6YXuI90EREvYdJAZqC-2FT17poVL2va3bD-2F5qTn55mH40IBPLCQ2g0SkoQhHOTgljw-3D-3Dzuss_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0b

j-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5NX2wX-2BCYK-2FXQ8mjhSH7Y-2B4IIz-2BM6tBgQ-2FSkm8JtAIJf-2FVP1fnKB5IcLcRRaZYhlk-2B4h6NOrY62hGcm6qfIg5I-2B8MrHQ23NiLAbbUKbAURM9JsKtqc1UwxJHtgLgk8SAhO23x1W-2Brk0Y3FlsWv92Kt7UDSBm0GZJLRL7zsnI6n0Agf-2Bh-2FKjxw1F3LGnfWerHy

s-3D)  
---  
[ MY
ACCOUNT](https://sgp1.digitaloceanspaces.com/ki0xp8q76tqueblin2dujq/9uusq45f9/%24%26%2CQ2.%26%24.html#jose@monkey.org)  
|  [  
](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQV-2BqgS43JeTn3JCTEr5OsmwrE4wB8ObRSNIB5HIqUPmhyqS9FX-2B9Xc7YzRvsF8iy0FoKpSBbAzvVT0A9OcqeY1ziTTFBI9SRA6WzRxEPEJhmyctUPCCRBCybkED8wFk6YNICyVlYLz-2FS5SVQ0jgmJarSPEkqDxmaef9f8zeIDnkDP-2FEKUvg4b-2FgdEEW-2BKsjMy8pbcV82Vo1raLQGMr0fTSrHL8Y_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX

0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5OgzcWKnCzrmMxXm35EsArzMHKMjpq8qNYVNgVyMozN5E-2FkCJiNiBVkGckRjdbJkwgFwfPwz-2Bfy1X0i2TaZG7pWSKoNdbY5Wbniey8RRoTCajUpEPnnpCQLL7WdlHDzMCuklWIt-2Fs-2ByNQtekzFEpvNqYMGuIc6SZAfWGcYMEfRqKr

hZCMl

nKkqG

3RVSe

FEh40

g-3D)  
---  
[ HOW TO
RENEW](https://sgp1.digitaloceanspaces.com/ki0xp8q76tqueblin2dujq/9uusq45f9/%24%26%2CQ2.%26%24.html#jose@monkey.org)  
|  [ About
Us](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQVPZUmtBsxvna0c3cjylNwv8-2BzpQ8UX9wU9PKTwrwVeniUJEvUhBn8AgSfLOt-2BmZBMOTZ2JJYnexdskKbAlpSnY1O9S5z20MTiAVnuJqUWleksvmZFGNcwJz5ZOZdCiNVs6880pVtiImUgSVzA7gTo65saP_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1c

TWBpbaN5O8ckYHCUdeVcz6JHUhaPGloADCceQfT1qBhc-2B4ChP7t2DUnL50YJOhlHRMwzKcZu3iynNDFmEi64fRvCYk28WPW-2FmxRuY6to-2FuekDWcd3Tp9wSoKTWtbbGAFSmHT0JhFRe4J91r1Kx6J5KL-2FiEzUsUsieTYRqxZ-2F8Bd50OR3pasPp7ouUl3BeaZXQNVCw-2FUic-3D)   |   [ Support](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQW2hXWYG0Uw7NOYVy6xp7KUF3-2FN8CYV521s8Fl6iUA7iI-2FJx7K14Wft4Q2lcwC7SHaIOVwLIvaofmC9MSi5ciQ41oUGklmNX6i45cDAo3oe34uEzB3ncgNzA4K3w3p-2BbuQKT79Ug-2B-2B8ZFk6UPqSxbKVb2kH_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY

86Sw1cTWBpbaN5OWtZSyXLNEsVgb7cBLExgXpQCymLAH6-2F1S9OIuJJAWe6WItwHZQUNig5cc-2BYOGkzYx-2Ftz6cxsNhTgQmnKpRhztqAZ-2FSHPAv0qMX5n56IYDi1mXyBqgCfUDY5sYY-2BLvTHkgdrJknmT8iaOoSaZt6T3dizsNcAs2fFiJZwWxaZ7Ryw7lNRzhWGtS7ngcJfDnZuE-3D)   |   [ Privacy Policy](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQW5TSvSxTkRqw31SGZIkfPe2jpuE39hIWU0rEFHYjLJQidHl3j7camzvoR-2BTxDGyLHilYMZ2SuNsLaNd7ZnnFLbQdfBOwZRSOJO8CEIwgWAbl8ni1FnQVPhIoP2U3Ni-2BAPYA3kuq7vs12-2FajpXDqf1u51NzifvUncdRlun5xmOdICUbEZrDH7uadDLUqVAIhpo-3DqfQb_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-

2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTWBpbaN5OWtZSyXLNEsVgb7cBLExgX5Vhl4iB-2FlS8C2ECCTA7ytUda48JBniN9a7ET0mNNikbnXoPW7qAOYzCKYj-2FT6pO7TUCAYs6IOXlJIweNQ8lPdgoJmGJB7NMtr5cAgy0-2Bak5IMFRO1a-2BsQvHvFALc4Lm2OCwdCBWGX884eN-2BXjIwdGSk5O1CG-2BlnhBaCx6DhkzM

A-3D)   |   [ Terms & Conditions](http://mailtrackemailout1.namecheap.com/ls/click?upn=d4Ux3BKOIyI5eY6QPJogPyIQKgCf2RwqwYMdLDnTiQWbs66PiZYzboUI57c9U4pT8WGMwToa8VnOblLxXkMlx5Yav49YnOldtGrCglSuqhwmixt7rvRJDLiG0EH7Fx6BV9a5qzYVqZQF02IisWUvo3MjzOajCNPnO-2F4prFfoEg4n4D1mlmzmbuFXO0boB9RUIs2Z_wVrhxM396PDM5KrONlqFa8QwJQpYEezfF9lxIbY1qIauvCO5xdparRtzYM8P-2B6IaVrQZMROgdwrUgc4ZrkWJd9-2BmtygYqbXN257pndVCqFGJRaFMBOO3jWuTixQSZvY2q-2BcK4mXXd2fwkkHQtvmPBBsag8ZV6ssOZX0znGKVb7B8-2FIciYPBSNYJ-2BqgQFSJ0bj-2BGEZGBWAG54ODTsExFg67-2BbnNTY86Sw1cTW

BpbaN5OWtZSyXLNEsVgb7cBLExgXNgYkiiTYiBt3tqG3dJzQqnKnb0D4pA1yehPD2-2B6Awtyiyn53By1qE02Z0wh8-2B6-2FL-2F6yWhYcJq1r9-2Fw6y278esEdhvo9E86ueovJcRct0CyKxCukCDti3tHkQ-2BRgDfpeMjNm6oRu18hKKXUzzTiW2kH5tC9Ea0NgRM9VazWdyv8M-3D)  | [ Account Login](https://sgp1.digitaloceanspaces.com/ki0xp8q76tqueblin2dujq/9uusq45f9/%24%26%2CQ2.%26%24.html#jose@monkey.org)  
---  
Copyright (C) 2021 monkey.org  
  
|  
---  
This informational email was sent to jose@monkey.org",Phishing Email,1.0,1.0,1.0,1.0,0.0,0.0,0.0
